Orthogroup_ID	GF_ClustertGene_Group	Cluster_function	repeat_correlation_correlation_coeff	repeat_correlation_p-value	repeat_correlation_sig_after_multiple_testing	GS_correlation_correlation_coeff	GS_correlation_p-value	GS_correlation_sig_after_multiple_testing	Gene_Name	D_melanogaster	I_luminosus	P_pyralis	C_septempunctata	A_verrucosus	T_castaneum	Z_morio	T_molitor	D_ponderosae	R_ferrugineus	A_obtectus	B_siliquastri	C_chinensis	C_maculatus	max_delta_GF	transcript_ID_native	Flybase	Flybase_summary
N0.HOG0000444	None	None	0.21678321678321683	0.49855598552418856	n	0.2937062937062937	0.35414764123292175	n	Gamma-interferon-inducible lysosomal thiol reductase 3 (from API summary)	2	4	6	2	2	4	1	2	2	2	6	8	5	15	14	rna-NM_142908.3	FBgn0039098	The gene Gamma-interferon-inducible lysosomal thiol reductase 3 is referred to in FlyBase by the symbol Dmel\GILT3 (CG13822, FBgn0039098). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:23677358..23678421. Its molecular function is described by: oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor; oxidoreductase activity. The biological processes in which it is involved are not known. 4 alleles are reported. The phenotype of these alleles manifest in: mesonotum. The phenotypic classes of alleles include: viable; abnormal mating; abnormal body color. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderate expression.  Peak expression observed within 06-12 hour embryonic stages.
N0.HOG0000445	Gene Group 26	glycolysis and early development (and other)	0.16783216783216784	0.602099427786538	n	0.02097902097902098	0.9484022252365223	n	uncharacterized protein(CG9447)	2	7	7	4	1	2	13	1	3	4	4	5	5	3	12	rna-NM_136399.4	FBgn0033110	This gene is referred to in FlyBase by the symbol Dmel\CG9447 (FBgn0033110). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:6872996..6875819. Its molecular function is described by: acyltransferase activity, transferring groups other than amino-acyl groups. The biological processes in which it is involved are not known. One allele is reported. No phenotypic data is available. The phenotypic classes of allele include: abnormal pain response; partially lethal; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very low expression to a trough of extremely low expression.  Peak expression observed within 00-06 and 18-24 hour embryonic stages, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0000450	Gene Group 20	transmembrane transport (olfactory)	0.1087670675718056	0.7365084730479962	n	-0.007251137838120374	0.9821566539187246	n	oskyddad(osy)	1	5	9	1	1	1	1	1	1	1	4	5	6	6	8	rna-NM_001300613.1	FBgn0053970	The gene oskyddad is referred to in FlyBase by the symbol Dmel\osy (CG33970, FBgn0053970). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3R:26318355..26362588. Its molecular function is described by: ABC-type transporter activity; ATP hydrolysis activity; ATP binding. The biological processes in which it is involved are not known. 15 alleles are reported. The phenotypes of these alleles manifest in: wing; epidermal cell; cytoplasmic vesicle; embryonic/larval cuticle. The phenotypic classes of alleles include: flightless; lethal; abnormal sleep; viable; lethal - all die before end of larval stage; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during early pupal stages.
N0.HOG0000453	None	None	-0.14685314685314685	0.6487957097846664	n	-0.006993006993006993	0.9827917689028476	n	Glucosidase 2 alpha subunit (from API summary)	1	2	2	1	7	4	10	11	3	2	5	3	5	3	10	rna-NM_167758.2	FBgn0027588	The gene Glucosidase 2 alpha subunit is referred to in FlyBase by the symbol Dmel\GCS2α (CG14476, FBgn0027588). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (1 unique). Gene sequence location is X:21600502..21605264. Its molecular function is described by: alpha-glucosidase activity; carbohydrate binding; catalytic activity; hydrolase activity, hydrolyzing O-glycosyl compounds; Glc2Man9GlcNAc2 oligosaccharide glucosidase activity. It is involved in the biological process described with: carbohydrate metabolic process; N-glycan processing. 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; partially lethal - majority die; some die during pupal stage; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of high expression.  Peak expression observed within 00-18 hour embryonic stages, during early larval stages, at stages throughout the pupal period.
N0.HOG0000454	Gene Group 7	odorant binding	0.06293706293706294	0.8459309212287789	n	-0.17482517482517487	0.5868236643627043	n	Odorant-binding protein 56b(Obp56b)	1	1	1	9	9	5	14	9	2	3	2	2	2	1	13	rna-NM_137599.2	FBgn0046880	The gene Odorant-binding protein 56b is referred to in FlyBase by the symbol Dmel\Obp56b (CG30129, FBgn0046880). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:19698714..19699346. Its molecular function is described by: odorant binding. It is involved in the biological process described with: sensory perception of smell; sensory perception of chemical stimulus. One allele is reported. No phenotypic data is available. The phenotypic class of allele includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of no expression detected.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period.
N0.HOG0000462	Gene Group 26	glycolysis and early development (and other)	-0.2867132867132868	0.36625146058358227	n	-0.013986013986013986	0.9655902689187795	n	uncharacterized protein(CG12974)	1	2	4	1	13	5	17	11	2	2	1	1	1	1	16	rna-NM_001300210.1	FBgn0037065	This gene is referred to in FlyBase by the symbol Dmel\CG12974 (FBgn0037065). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (2 unique). Gene sequence location is 3L:21281752..21285962. Its molecular function is unknown. The biological processes in which it is involved are not known. 11 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period, during early pupal stages.
N0.HOG0000467	Gene Group 30	pheromone sensing	0.25874125874125875	0.41677476889913834	n	0.16783216783216784	0.602099427786538	n	Gustatory receptor 43a(Gr43a)	1	8	2	7	6	7	15	6	1	1	1	1	1	1	14	rna-NM_001299229.1	FBgn0041243	The gene Gustatory receptor 43a is referred to in FlyBase by the symbol Dmel\Gr43a (CG1712, FBgn0041243). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (all unique). Gene sequence location is 2R:7390869..7393161. Its molecular function is described by: taste receptor activity; sweet taste receptor activity; ligand-gated monoatomic cation channel activity; ionotropic sweet taste receptor activity. It is involved in the biological process described with 9 unique terms, many of which group under: multicellular organismal process; biological regulation; behavior; response to stimulus; cellular process. 9 alleles are reported. The phenotype of these alleles manifest in: prothoracic leg taste bristle chemosensory neuron. The phenotypic classes of alleles include: viable; abnormal feeding behavior; abnormal taste perception. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very low expression to a trough of extremely low expression.  Peak expression observed at stages throughout embryogenesis, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0000468	None	None	0.17482517482517487	0.5868236643627043	n	0.17482517482517487	0.5868236643627043	n	Juvenile hormone epoxide hydrolase 3 (from API summary)	3	6	3	8	3	5	7	5	4	2	2	3	2	4	6	rna-NM_137543.4	FBgn0034406	The gene Juvenile hormone epoxide hydrolase 3 is referred to in FlyBase by the symbol Dmel\Jheh3 (CG15106, FBgn0034406). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:18860375..18862078. Its molecular function is described by: epoxide hydrolase activity; serine hydrolase activity; catalytic activity; ether hydrolase activity; juvenile hormone epoxide hydrolase activity. It is involved in the biological process described with: epoxide metabolic process; juvenile hormone catabolic process. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period.
N0.HOG0000471	Gene Group 2	protein breakdown (proteolysis)	-0.0979020979020979	0.762121655996299	n	0.1958041958041958	0.5419358857313175	n	uncharacterized protein(CG5909)	1	10	4	2	9	6	5	6	1	2	3	2	3	2	9	rna-NM_143287.2	FBgn0039495	This gene is referred to in FlyBase by the symbol Dmel\CG5909 (FBgn0039495). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:27161158..27162911. Its molecular function is described by: serine-type endopeptidase activity. It is involved in the biological process described with: proteolysis; innate immune response. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal - all die during embryonic stage; viable; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0000472	Gene Group 2	protein breakdown (proteolysis)	-0.3737246479645134	0.23142544762530667	n	-0.29186115364847715	0.3573204374373701	n	modular serine protease(modSP)	2	3	3	2	3	3	12	21	1	2	1	1	1	1	20	rna-NM_080515.3	FBgn0051217	The gene modular serine protease is referred to in FlyBase by the symbol Dmel\modSP (CG31217, FBgn0051217). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:16652446..16655662. Its molecular function is described by: serine-type endopeptidase activity. It is involved in the biological process described with 7 unique terms, many of which group under: cellular process; protein metabolic process; regulation of cellular process; response to stimulus; macromolecule metabolic process. 9 alleles are reported. The phenotype of these alleles manifest in: embryonic/larval hemocyte. The phenotypic classes of alleles include: increased mortality; abnormal cell number; phenotype; lethal - all die before end of first instar larval stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed during early pupal stages.
N0.HOG0000480	Gene Group 7	odorant binding	-0.007042428152039987	0.9826701704764307	n	-0.1690182756489597	0.599497869823576	n	Odorant-binding protein 19d(Obp19d)	2	8	9	4	5	7	8	7	2	1	1	1	1	1	8	rna-NM_078697.3	FBgn0011280	The gene Odorant-binding protein 19d is referred to in FlyBase by the symbol Dmel\Obp19d (CG1668, FBgn0011280). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:20419613..20420979. Its molecular function is described by: pheromone binding; odorant binding. It is involved in the biological process described with: sensory perception of chemical stimulus; sensory perception of smell. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of no expression detected.  Peak expression observed in adult male stages.
